,image_id,path,diag,target,Class
7132,Normal- (1205),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1205).jpg",Normal,1,Normal
7133,Normal- (3373),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3373).jpg",Normal,1,Normal
7134,Normal- (3636),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3636).jpg",Normal,1,Normal
7135,Normal- (3964),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3964).jpg",Normal,1,Normal
7136,Normal- (2200),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2200).jpg",Normal,1,Normal
7137,Normal- (3526),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3526).jpg",Normal,1,Normal
7138,Normal- (3157),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3157).jpg",Normal,1,Normal
7139,Normal- (3327),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3327).jpg",Normal,1,Normal
7140,Normal- (389),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (389).jpg",Normal,1,Normal
7141,Normal- (2244),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2244).jpg",Normal,1,Normal
7142,Normal- (1097),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1097).jpg",Normal,1,Normal
7143,Normal- (1376),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1376).jpg",Normal,1,Normal
7144,Normal- (3717),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3717).jpg",Normal,1,Normal
7145,Normal- (4917),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4917).jpg",Normal,1,Normal
7146,Normal- (3914),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3914).jpg",Normal,1,Normal
7147,Normal- (3841),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3841).jpg",Normal,1,Normal
7148,Normal- (471),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (471).jpg",Normal,1,Normal
7149,Normal- (808),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (808).jpg",Normal,1,Normal
7150,Normal- (1402),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1402).jpg",Normal,1,Normal
7151,Normal- (1116),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1116).jpg",Normal,1,Normal
7152,Normal- (1953),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1953).jpg",Normal,1,Normal
7153,Normal- (3147),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3147).jpg",Normal,1,Normal
7154,Normal- (874),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (874).jpg",Normal,1,Normal
7155,Normal- (1406),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1406).jpg",Normal,1,Normal
7156,Normal- (2324),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2324).jpg",Normal,1,Normal
7157,Normal- (2927),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2927).jpg",Normal,1,Normal
7158,Normal- (1526),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1526).jpg",Normal,1,Normal
7159,Normal- (3350),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3350).jpg",Normal,1,Normal
7160,Normal- (4432),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4432).jpg",Normal,1,Normal
7161,Normal- (4607),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4607).jpg",Normal,1,Normal
7162,Normal- (212),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (212).jpg",Normal,1,Normal
7163,Normal- (205),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (205).jpg",Normal,1,Normal
7164,Normal- (1608),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1608).jpg",Normal,1,Normal
7165,Normal- (1645),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1645).jpg",Normal,1,Normal
7166,Normal- (286),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (286).jpg",Normal,1,Normal
7167,Normal- (3336),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3336).jpg",Normal,1,Normal
7168,Normal- (1697),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1697).jpg",Normal,1,Normal
7169,Normal- (2477),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2477).jpg",Normal,1,Normal
7170,Normal- (4324),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4324).jpg",Normal,1,Normal
7171,Normal- (2908),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2908).jpg",Normal,1,Normal
7172,Normal- (378),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (378).jpg",Normal,1,Normal
7173,Normal- (1598),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1598).jpg",Normal,1,Normal
7174,Normal- (158),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (158).jpg",Normal,1,Normal
7175,Normal- (672),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (672).jpg",Normal,1,Normal
7176,Normal- (4052),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4052).jpg",Normal,1,Normal
7177,Normal- (3247),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3247).jpg",Normal,1,Normal
7178,Normal- (1833),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1833).jpg",Normal,1,Normal
7179,Normal- (4805),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4805).jpg",Normal,1,Normal
7180,Normal- (3547),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3547).jpg",Normal,1,Normal
7181,Normal- (1444),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1444).jpg",Normal,1,Normal
7182,Normal- (570),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (570).jpg",Normal,1,Normal
7183,Normal- (1877),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1877).jpg",Normal,1,Normal
7184,Normal- (770),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (770).jpg",Normal,1,Normal
7185,Normal- (2837),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2837).jpg",Normal,1,Normal
7186,Normal- (4212),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4212).jpg",Normal,1,Normal
7187,Normal- (3127),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3127).jpg",Normal,1,Normal
7188,Normal- (695),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (695).jpg",Normal,1,Normal
7189,Normal- (140),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (140).jpg",Normal,1,Normal
7190,Normal- (4784),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4784).jpg",Normal,1,Normal
7191,Normal- (72),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (72).jpg",Normal,1,Normal
7192,Normal- (3710),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3710).jpg",Normal,1,Normal
7193,Normal- (505),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (505).jpg",Normal,1,Normal
7194,Normal- (769),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (769).jpg",Normal,1,Normal
7195,Normal- (2116),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2116).jpg",Normal,1,Normal
7196,Normal- (4978),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4978).jpg",Normal,1,Normal
7197,Normal- (4678),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4678).jpg",Normal,1,Normal
7198,Normal- (4499),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4499).jpg",Normal,1,Normal
7199,Normal- (3594),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3594).jpg",Normal,1,Normal
7200,Normal- (2744),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2744).jpg",Normal,1,Normal
7201,Normal- (1573),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1573).jpg",Normal,1,Normal
7202,Normal- (3017),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3017).jpg",Normal,1,Normal
7203,Normal- (608),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (608).jpg",Normal,1,Normal
7204,Normal- (3552),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3552).jpg",Normal,1,Normal
7205,Normal- (4550),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4550).jpg",Normal,1,Normal
7206,Normal- (2981),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2981).jpg",Normal,1,Normal
7207,Normal- (3614),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3614).jpg",Normal,1,Normal
7208,Normal- (761),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (761).jpg",Normal,1,Normal
7209,Normal- (3790),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3790).jpg",Normal,1,Normal
7210,Normal- (346),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (346).jpg",Normal,1,Normal
7211,Normal- (2371),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2371).jpg",Normal,1,Normal
7212,Normal- (3907),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3907).jpg",Normal,1,Normal
7213,Normal- (3981),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3981).jpg",Normal,1,Normal
7214,Normal- (1261),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1261).jpg",Normal,1,Normal
7215,Normal- (882),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (882).jpg",Normal,1,Normal
7216,Normal- (2120),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2120).jpg",Normal,1,Normal
7217,Normal- (4401),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4401).jpg",Normal,1,Normal
7218,Normal- (3624),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3624).jpg",Normal,1,Normal
7219,Normal- (2246),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2246).jpg",Normal,1,Normal
7220,Normal- (413),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (413).jpg",Normal,1,Normal
7221,Normal- (1723),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1723).jpg",Normal,1,Normal
7222,Normal- (3230),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3230).jpg",Normal,1,Normal
7223,Normal- (569),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (569).jpg",Normal,1,Normal
7224,Normal- (1556),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1556).jpg",Normal,1,Normal
7225,Normal- (923),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (923).jpg",Normal,1,Normal
7226,Normal- (1669),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1669).jpg",Normal,1,Normal
7227,Normal- (2793),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2793).jpg",Normal,1,Normal
7228,Normal- (909),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (909).jpg",Normal,1,Normal
7229,Normal- (52),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (52).jpg",Normal,1,Normal
7230,Normal- (3182),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3182).jpg",Normal,1,Normal
7231,Normal- (4701),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4701).jpg",Normal,1,Normal
7232,Normal- (2705),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2705).jpg",Normal,1,Normal
7233,Normal- (4660),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4660).jpg",Normal,1,Normal
7234,Normal- (3678),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3678).jpg",Normal,1,Normal
7235,Normal- (4615),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4615).jpg",Normal,1,Normal
7236,Normal- (1401),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1401).jpg",Normal,1,Normal
7237,Normal- (2004),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2004).jpg",Normal,1,Normal
7238,Normal- (3999),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3999).jpg",Normal,1,Normal
7239,Normal- (1736),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1736).jpg",Normal,1,Normal
7240,Normal- (4474),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4474).jpg",Normal,1,Normal
7241,Normal- (852),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (852).jpg",Normal,1,Normal
7242,Normal- (2529),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2529).jpg",Normal,1,Normal
7243,Normal- (5010),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (5010).jpg",Normal,1,Normal
7244,Normal- (284),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (284).jpg",Normal,1,Normal
7245,Normal- (1086),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1086).jpg",Normal,1,Normal
7246,Normal- (4789),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4789).jpg",Normal,1,Normal
7247,Normal- (3593),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3593).jpg",Normal,1,Normal
7248,Normal- (4956),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4956).jpg",Normal,1,Normal
7249,Normal- (3217),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3217).jpg",Normal,1,Normal
7250,Normal- (1049),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1049).jpg",Normal,1,Normal
7251,Normal- (3168),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3168).jpg",Normal,1,Normal
7252,Normal- (3770),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3770).jpg",Normal,1,Normal
7253,Normal- (2163),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2163).jpg",Normal,1,Normal
7254,Normal- (1757),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1757).jpg",Normal,1,Normal
7255,Normal- (4933),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4933).jpg",Normal,1,Normal
7256,Normal- (1641),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1641).jpg",Normal,1,Normal
7257,Normal- (3346),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3346).jpg",Normal,1,Normal
7258,Normal- (4983),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4983).jpg",Normal,1,Normal
7259,Normal- (740),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (740).jpg",Normal,1,Normal
7260,Normal- (4913),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4913).jpg",Normal,1,Normal
7261,Normal- (3785),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3785).jpg",Normal,1,Normal
7262,Normal- (3750),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3750).jpg",Normal,1,Normal
7263,Normal- (2444),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2444).jpg",Normal,1,Normal
7264,Normal- (1564),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1564).jpg",Normal,1,Normal
7265,Normal- (4144),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4144).jpg",Normal,1,Normal
7266,Normal- (3676),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3676).jpg",Normal,1,Normal
7267,Normal- (1274),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1274).jpg",Normal,1,Normal
7268,Normal- (173),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (173).jpg",Normal,1,Normal
7269,Normal- (4067),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4067).jpg",Normal,1,Normal
7270,Normal- (3649),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3649).jpg",Normal,1,Normal
7271,Normal- (2232),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2232).jpg",Normal,1,Normal
7272,Normal- (780),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (780).jpg",Normal,1,Normal
7273,Normal- (2382),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2382).jpg",Normal,1,Normal
7274,Normal- (542),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (542).jpg",Normal,1,Normal
7275,Normal- (3279),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3279).jpg",Normal,1,Normal
7276,Normal- (2099),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2099).jpg",Normal,1,Normal
7277,Normal- (4991),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4991).jpg",Normal,1,Normal
7278,Normal- (1507),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1507).jpg",Normal,1,Normal
7279,Normal- (1338),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1338).jpg",Normal,1,Normal
7280,Normal- (2916),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2916).jpg",Normal,1,Normal
7281,Normal- (4859),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4859).jpg",Normal,1,Normal
7282,Normal- (814),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (814).jpg",Normal,1,Normal
7283,Normal- (725),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (725).jpg",Normal,1,Normal
7284,Normal- (3882),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3882).jpg",Normal,1,Normal
7285,Normal- (4151),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4151).jpg",Normal,1,Normal
7286,Normal- (2387),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2387).jpg",Normal,1,Normal
7287,Normal- (2524),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2524).jpg",Normal,1,Normal
7288,Normal- (3511),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3511).jpg",Normal,1,Normal
7289,Normal- (1214),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1214).jpg",Normal,1,Normal
7290,Normal- (1607),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1607).jpg",Normal,1,Normal
7291,Normal- (4253),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4253).jpg",Normal,1,Normal
7292,Normal- (4457),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4457).jpg",Normal,1,Normal
7293,Normal- (828),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (828).jpg",Normal,1,Normal
7294,Normal- (2729),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2729).jpg",Normal,1,Normal
7295,Normal- (4849),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4849).jpg",Normal,1,Normal
7296,Normal- (1282),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1282).jpg",Normal,1,Normal
7297,Normal- (3317),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3317).jpg",Normal,1,Normal
7298,Normal- (5062),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (5062).jpg",Normal,1,Normal
7299,Normal- (3216),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3216).jpg",Normal,1,Normal
7300,Normal- (4828),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4828).jpg",Normal,1,Normal
7301,Normal- (4726),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4726).jpg",Normal,1,Normal
7302,Normal- (3221),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3221).jpg",Normal,1,Normal
7303,Normal- (1749),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1749).jpg",Normal,1,Normal
7304,Normal- (189),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (189).jpg",Normal,1,Normal
7305,Normal- (4730),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4730).jpg",Normal,1,Normal
7306,Normal- (2643),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2643).jpg",Normal,1,Normal
7307,Normal- (1236),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (1236).jpg",Normal,1,Normal
7308,Normal- (3258),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3258).jpg",Normal,1,Normal
7309,Normal- (3899),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3899).jpg",Normal,1,Normal
7310,Normal- (4091),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4091).jpg",Normal,1,Normal
7311,Normal- (535),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (535).jpg",Normal,1,Normal
7312,Normal- (4061),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4061).jpg",Normal,1,Normal
7313,Normal- (4453),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4453).jpg",Normal,1,Normal
7314,Normal- (4431),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4431).jpg",Normal,1,Normal
7315,Normal- (2036),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2036).jpg",Normal,1,Normal
7316,Normal- (2054),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (2054).jpg",Normal,1,Normal
7317,Normal- (4299),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (4299).jpg",Normal,1,Normal
7318,Normal- (3161),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/NORMAL/Normal- (3161).jpg",Normal,1,Normal
